"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","EMPINDUS","MFG","THND_PER","Q","2009-Q3",4329.384,
"ITA","EMPINDUS","MFG","THND_PER","Q","2009-Q4",4267.309,
"ITA","EMPINDUS","MFG","THND_PER","Q","2010-Q1",4208.896,
"ITA","EMPINDUS","MFG","THND_PER","Q","2010-Q2",4199.871,
"ITA","EMPINDUS","MFG","THND_PER","Q","2010-Q3",4189.046,
"ITA","EMPINDUS","MFG","THND_PER","Q","2010-Q4",4184.187,
"ITA","EMPINDUS","MFG","THND_PER","Q","2011-Q1",4233.776,
"ITA","EMPINDUS","MFG","THND_PER","Q","2011-Q2",4226.563,
"ITA","EMPINDUS","MFG","THND_PER","Q","2011-Q3",4216.783,
"ITA","EMPINDUS","MFG","THND_PER","Q","2011-Q4",4227.376,
"ITA","EMPINDUS","MFG","THND_PER","Q","2012-Q1",4175.872,
"ITA","EMPINDUS","MFG","THND_PER","Q","2012-Q2",4130.691,
"ITA","EMPINDUS","MFG","THND_PER","Q","2012-Q3",4128.213,
"ITA","EMPINDUS","MFG","THND_PER","Q","2012-Q4",4090.523,
"ITA","EMPINDUS","MFG","THND_PER","Q","2013-Q1",4072.185,
"ITA","EMPINDUS","MFG","THND_PER","Q","2013-Q2",4043.937,
"ITA","EMPINDUS","MFG","THND_PER","Q","2013-Q3",4050.222,
"ITA","EMPINDUS","MFG","THND_PER","Q","2013-Q4",4083.955,
"ITA","EMPINDUS","MFG","THND_PER","Q","2014-Q1",4117.263,
"ITA","EMPINDUS","MFG","THND_PER","Q","2014-Q2",4144.601,
"ITA","EMPINDUS","MFG","THND_PER","Q","2014-Q3",4130.223,
"ITA","EMPINDUS","MFG","THND_PER","Q","2014-Q4",4144.814,
"ITA","EMPINDUS","MFG","THND_PER","Q","2015-Q1",4105.884,
"ITA","EMPINDUS","MFG","THND_PER","Q","2015-Q2",4125.832,
"ITA","EMPINDUS","MFG","THND_PER","Q","2015-Q3",4126.716,
"ITA","EMPINDUS","MFG","THND_PER","Q","2015-Q4",4128.867,
"ITA","EMPINDUS","MFG","THND_PER","Q","2016-Q1",4141.534,
"ITA","EMPINDUS","MFG","THND_PER","Q","2016-Q2",4147.782,
"ITA","EMPINDUS","MFG","THND_PER","Q","2016-Q3",4163.483,
"ITA","EMPINDUS","MFG","THND_PER","Q","2016-Q4",4140.901,
"ITA","EMPINDUS","MFG","THND_PER","Q","2017-Q1",4158.168,
"ITA","EMPINDUS","MFG","THND_PER","Q","2017-Q2",4146.827,
"ITA","EMPINDUS","MFG","THND_PER","Q","2017-Q3",4202.163,
"ITA","EMPINDUS","MFG","THND_PER","Q","2017-Q4",4243.142,
"ITA","EMPINDUS","MFG","THND_PER","Q","2018-Q1",4232.646,
"ITA","EMPINDUS","MFG","THND_PER","Q","2018-Q2",4287.829,
"ITA","EMPINDUS","MFG","THND_PER","Q","2018-Q3",4277.678,
"ITA","EMPINDUS","MFG","THND_PER","Q","2018-Q4",4280.346,
"ITA","EMPINDUS","MFG","THND_PER","Q","2019-Q1",4308.137,
"ITA","EMPINDUS","MFG","THND_PER","Q","2019-Q2",4312.977,
"ITA","EMPINDUS","MFG","THND_PER","Q","2019-Q3",4313.205,
"JPN","EMPINDUS","MFG","THND_PER","Q","2002-Q1",12191.71,
"JPN","EMPINDUS","MFG","THND_PER","Q","2002-Q2",12187,
"JPN","EMPINDUS","MFG","THND_PER","Q","2002-Q3",11874.61,
"JPN","EMPINDUS","MFG","THND_PER","Q","2002-Q4",11813.33,
"JPN","EMPINDUS","MFG","THND_PER","Q","2003-Q1",11859.35,
"JPN","EMPINDUS","MFG","THND_PER","Q","2003-Q2",11780.32,
"JPN","EMPINDUS","MFG","THND_PER","Q","2003-Q3",11743.5,
"JPN","EMPINDUS","MFG","THND_PER","Q","2003-Q4",11710.73,
"JPN","EMPINDUS","MFG","THND_PER","Q","2004-Q1",11547.34,
"JPN","EMPINDUS","MFG","THND_PER","Q","2004-Q2",11492.47,
"JPN","EMPINDUS","MFG","THND_PER","Q","2004-Q3",11540.64,
"JPN","EMPINDUS","MFG","THND_PER","Q","2004-Q4",11402.7,
"JPN","EMPINDUS","MFG","THND_PER","Q","2005-Q1",11348.11,
"JPN","EMPINDUS","MFG","THND_PER","Q","2005-Q2",11394.22,
"JPN","EMPINDUS","MFG","THND_PER","Q","2005-Q3",11476.92,
"JPN","EMPINDUS","MFG","THND_PER","Q","2005-Q4",11476.55,
"JPN","EMPINDUS","MFG","THND_PER","Q","2006-Q1",11625.96,
"JPN","EMPINDUS","MFG","THND_PER","Q","2006-Q2",11539.91,
"JPN","EMPINDUS","MFG","THND_PER","Q","2006-Q3",11618.02,
"JPN","EMPINDUS","MFG","THND_PER","Q","2006-Q4",11632.57,
"JPN","EMPINDUS","MFG","THND_PER","Q","2007-Q1",11633.57,
"JPN","EMPINDUS","MFG","THND_PER","Q","2007-Q2",11689.3,
"JPN","EMPINDUS","MFG","THND_PER","Q","2007-Q3",11666.72,
"JPN","EMPINDUS","MFG","THND_PER","Q","2007-Q4",11617.34,
"JPN","EMPINDUS","MFG","THND_PER","Q","2008-Q1",11427.25,
"JPN","EMPINDUS","MFG","THND_PER","Q","2008-Q2",11572.34,
"JPN","EMPINDUS","MFG","THND_PER","Q","2008-Q3",11462.19,
"JPN","EMPINDUS","MFG","THND_PER","Q","2008-Q4",11304.72,
"JPN","EMPINDUS","MFG","THND_PER","Q","2009-Q1",11106.92,
"JPN","EMPINDUS","MFG","THND_PER","Q","2009-Q2",10766.74,
"JPN","EMPINDUS","MFG","THND_PER","Q","2009-Q3",10532.15,
"JPN","EMPINDUS","MFG","THND_PER","Q","2009-Q4",10535.98,
"JPN","EMPINDUS","MFG","THND_PER","Q","2010-Q1",10540.16,
"JPN","EMPINDUS","MFG","THND_PER","Q","2010-Q2",10515.42,
"JPN","EMPINDUS","MFG","THND_PER","Q","2010-Q3",10460.74,
"JPN","EMPINDUS","MFG","THND_PER","Q","2010-Q4",10426.85,
"JPN","EMPINDUS","MFG","THND_PER","Q","2011-Q1",10183.67,"B"
"JPN","EMPINDUS","MFG","THND_PER","Q","2011-Q2",10124.03,
"JPN","EMPINDUS","MFG","THND_PER","Q","2011-Q3",10130.51,"B"
"JPN","EMPINDUS","MFG","THND_PER","Q","2011-Q4",10278.37,
"JPN","EMPINDUS","MFG","THND_PER","Q","2012-Q1",10323.16,
"JPN","EMPINDUS","MFG","THND_PER","Q","2012-Q2",10339.22,
"JPN","EMPINDUS","MFG","THND_PER","Q","2012-Q3",10308.12,
"JPN","EMPINDUS","MFG","THND_PER","Q","2012-Q4",10299.5,
"JPN","EMPINDUS","MFG","THND_PER","Q","2013-Q1",10334.1,
"JPN","EMPINDUS","MFG","THND_PER","Q","2013-Q2",10365.23,
"JPN","EMPINDUS","MFG","THND_PER","Q","2013-Q3",10418.96,
"JPN","EMPINDUS","MFG","THND_PER","Q","2013-Q4",10441.7,
"JPN","EMPINDUS","MFG","THND_PER","Q","2014-Q1",10421.75,
"JPN","EMPINDUS","MFG","THND_PER","Q","2014-Q2",10427.58,
"JPN","EMPINDUS","MFG","THND_PER","Q","2014-Q3",10404.44,
"JPN","EMPINDUS","MFG","THND_PER","Q","2014-Q4",10356.24,
"JPN","EMPINDUS","MFG","THND_PER","Q","2015-Q1",10365.49,
"JPN","EMPINDUS","MFG","THND_PER","Q","2015-Q2",10353.45,
"JPN","EMPINDUS","MFG","THND_PER","Q","2015-Q3",10326.13,
"JPN","EMPINDUS","MFG","THND_PER","Q","2015-Q4",10368.26,
"JPN","EMPINDUS","MFG","THND_PER","Q","2016-Q1",10389.3,
"JPN","EMPINDUS","MFG","THND_PER","Q","2016-Q2",10393.05,
"JPN","EMPINDUS","MFG","THND_PER","Q","2016-Q3",10408.9,
"JPN","EMPINDUS","MFG","THND_PER","Q","2016-Q4",10435.41,
"JPN","EMPINDUS","MFG","THND_PER","Q","2017-Q1",10469.25,
"JPN","EMPINDUS","MFG","THND_PER","Q","2017-Q2",10498.8,
"JPN","EMPINDUS","MFG","THND_PER","Q","2017-Q3",10543.96,
"JPN","EMPINDUS","MFG","THND_PER","Q","2017-Q4",10557.99,
"JPN","EMPINDUS","MFG","THND_PER","Q","2018-Q1",10594.56,
"JPN","EMPINDUS","MFG","THND_PER","Q","2018-Q2",10592.26,
"JPN","EMPINDUS","MFG","THND_PER","Q","2018-Q3",10599.94,
"JPN","EMPINDUS","MFG","THND_PER","Q","2018-Q4",10623.25,
"JPN","EMPINDUS","MFG","THND_PER","Q","2019-Q1",10624.23,
"JPN","EMPINDUS","MFG","THND_PER","Q","2019-Q2",10639.5,
"JPN","EMPINDUS","MFG","THND_PER","Q","2019-Q3",10644.23,
"JPN","EMPINDUS","MFG","THND_PER","Q","2019-Q4",10618.7,
"KOR","EMPINDUS","MFG","THND_PER","Q","1991-Q1",5217.379,
"KOR","EMPINDUS","MFG","THND_PER","Q","1991-Q2",5137.556,
"KOR","EMPINDUS","MFG","THND_PER","Q","1991-Q3",5131.081,
"KOR","EMPINDUS","MFG","THND_PER","Q","1991-Q4",5139.317,
"KOR","EMPINDUS","MFG","THND_PER","Q","1992-Q1",5106.069,
"KOR","EMPINDUS","MFG","THND_PER","Q","1992-Q2",5027.453,
"KOR","EMPINDUS","MFG","THND_PER","Q","1992-Q3",4919.004,
"KOR","EMPINDUS","MFG","THND_PER","Q","1992-Q4",4865.807,
"KOR","EMPINDUS","MFG","THND_PER","Q","1993-Q1",4734.812,
"KOR","EMPINDUS","MFG","THND_PER","Q","1993-Q2",4717.347,
"KOR","EMPINDUS","MFG","THND_PER","Q","1993-Q3",4718.855,
"KOR","EMPINDUS","MFG","THND_PER","Q","1993-Q4",4710.319,
"KOR","EMPINDUS","MFG","THND_PER","Q","1994-Q1",4737.419,
"KOR","EMPINDUS","MFG","THND_PER","Q","1994-Q2",4772.419,
"KOR","EMPINDUS","MFG","THND_PER","Q","1994-Q3",4759.602,
"KOR","EMPINDUS","MFG","THND_PER","Q","1994-Q4",4763.227,
"KOR","EMPINDUS","MFG","THND_PER","Q","1995-Q1",4847.483,
"KOR","EMPINDUS","MFG","THND_PER","Q","1995-Q2",4847.761,
"KOR","EMPINDUS","MFG","THND_PER","Q","1995-Q3",4810.348,
"KOR","EMPINDUS","MFG","THND_PER","Q","1995-Q4",4766.074,
"KOR","EMPINDUS","MFG","THND_PER","Q","1996-Q1",4745.161,
"KOR","EMPINDUS","MFG","THND_PER","Q","1996-Q2",4749.489,
"KOR","EMPINDUS","MFG","THND_PER","Q","1996-Q3",4734.856,
"KOR","EMPINDUS","MFG","THND_PER","Q","1996-Q4",4669.161,
"KOR","EMPINDUS","MFG","THND_PER","Q","1997-Q1",4628.111,
"KOR","EMPINDUS","MFG","THND_PER","Q","1997-Q2",4565.92,
"KOR","EMPINDUS","MFG","THND_PER","Q","1997-Q3",4500.169,
"KOR","EMPINDUS","MFG","THND_PER","Q","1997-Q4",4454.799,
"KOR","EMPINDUS","MFG","THND_PER","Q","1998-Q1",4126.329,
"KOR","EMPINDUS","MFG","THND_PER","Q","1998-Q2",3889.335,
"KOR","EMPINDUS","MFG","THND_PER","Q","1998-Q3",3810.915,
"KOR","EMPINDUS","MFG","THND_PER","Q","1998-Q4",3842.087,
"KOR","EMPINDUS","MFG","THND_PER","Q","1999-Q1",3858.886,
"KOR","EMPINDUS","MFG","THND_PER","Q","1999-Q2",3951.722,
"KOR","EMPINDUS","MFG","THND_PER","Q","1999-Q3",4083.892,
"KOR","EMPINDUS","MFG","THND_PER","Q","1999-Q4",4212.832,
"KOR","EMPINDUS","MFG","THND_PER","Q","2000-Q1",4257.236,
"KOR","EMPINDUS","MFG","THND_PER","Q","2000-Q2",4268.765,
"KOR","EMPINDUS","MFG","THND_PER","Q","2000-Q3",4319.131,
"KOR","EMPINDUS","MFG","THND_PER","Q","2000-Q4",4328.535,
"KOR","EMPINDUS","MFG","THND_PER","Q","2001-Q1",4273.462,
"KOR","EMPINDUS","MFG","THND_PER","Q","2001-Q2",4281.969,
"KOR","EMPINDUS","MFG","THND_PER","Q","2001-Q3",4252.428,
"KOR","EMPINDUS","MFG","THND_PER","Q","2001-Q4",4259.807,
"KOR","EMPINDUS","MFG","THND_PER","Q","2002-Q1",4257.508,
"KOR","EMPINDUS","MFG","THND_PER","Q","2002-Q2",4255.761,
"KOR","EMPINDUS","MFG","THND_PER","Q","2002-Q3",4238.583,
"KOR","EMPINDUS","MFG","THND_PER","Q","2002-Q4",4212.481,
"KOR","EMPINDUS","MFG","THND_PER","Q","2003-Q1",4183.475,
"KOR","EMPINDUS","MFG","THND_PER","Q","2003-Q2",4234.232,
"KOR","EMPINDUS","MFG","THND_PER","Q","2003-Q3",4190.056,
"KOR","EMPINDUS","MFG","THND_PER","Q","2003-Q4",4211.47,
"KOR","EMPINDUS","MFG","THND_PER","Q","2004-Q1",4192.524,
"KOR","EMPINDUS","MFG","THND_PER","Q","2004-Q2",4202.069,
"KOR","EMPINDUS","MFG","THND_PER","Q","2004-Q3",4206.439,
"KOR","EMPINDUS","MFG","THND_PER","Q","2004-Q4",4165.834,
"KOR","EMPINDUS","MFG","THND_PER","Q","2005-Q1",4163.057,
"KOR","EMPINDUS","MFG","THND_PER","Q","2005-Q2",4143.777,
"KOR","EMPINDUS","MFG","THND_PER","Q","2005-Q3",4114.394,
"KOR","EMPINDUS","MFG","THND_PER","Q","2005-Q4",4094.138,
"KOR","EMPINDUS","MFG","THND_PER","Q","2006-Q1",4095.852,
"KOR","EMPINDUS","MFG","THND_PER","Q","2006-Q2",4070.908,
"KOR","EMPINDUS","MFG","THND_PER","Q","2006-Q3",4067.143,
"KOR","EMPINDUS","MFG","THND_PER","Q","2006-Q4",4048.164,
"KOR","EMPINDUS","MFG","THND_PER","Q","2007-Q1",4058.432,
"KOR","EMPINDUS","MFG","THND_PER","Q","2007-Q2",4047.592,
"KOR","EMPINDUS","MFG","THND_PER","Q","2007-Q3",4042.136,
"KOR","EMPINDUS","MFG","THND_PER","Q","2007-Q4",4038.873,
"KOR","EMPINDUS","MFG","THND_PER","Q","2008-Q1",4058.631,
"KOR","EMPINDUS","MFG","THND_PER","Q","2008-Q2",4030.227,
"KOR","EMPINDUS","MFG","THND_PER","Q","2008-Q3",4000.519,
"KOR","EMPINDUS","MFG","THND_PER","Q","2008-Q4",3941.589,
"KOR","EMPINDUS","MFG","THND_PER","Q","2009-Q1",3888.876,
"KOR","EMPINDUS","MFG","THND_PER","Q","2009-Q2",3869.767,
"KOR","EMPINDUS","MFG","THND_PER","Q","2009-Q3",3852.604,
"KOR","EMPINDUS","MFG","THND_PER","Q","2009-Q4",3894.086,
"KOR","EMPINDUS","MFG","THND_PER","Q","2010-Q1",3958.698,
"KOR","EMPINDUS","MFG","THND_PER","Q","2010-Q2",4054.734,
"KOR","EMPINDUS","MFG","THND_PER","Q","2010-Q3",4124.98,
"KOR","EMPINDUS","MFG","THND_PER","Q","2010-Q4",4174.187,
"KOR","EMPINDUS","MFG","THND_PER","Q","2011-Q1",4201.504,
"KOR","EMPINDUS","MFG","THND_PER","Q","2011-Q2",4186.083,
"KOR","EMPINDUS","MFG","THND_PER","Q","2011-Q3",4128.472,
"KOR","EMPINDUS","MFG","THND_PER","Q","2011-Q4",4108.641,
"KOR","EMPINDUS","MFG","THND_PER","Q","2012-Q1",4104.228,
"KOR","EMPINDUS","MFG","THND_PER","Q","2012-Q2",4123.853,
"KOR","EMPINDUS","MFG","THND_PER","Q","2012-Q3",4211.305,
"KOR","EMPINDUS","MFG","THND_PER","Q","2012-Q4",4243.082,
"KOR","EMPINDUS","MFG","THND_PER","Q","2013-Q1",4278.322,
"KOR","EMPINDUS","MFG","THND_PER","Q","2013-Q2",4299.341,
"KOR","EMPINDUS","MFG","THND_PER","Q","2013-Q3",4288.414,
"KOR","EMPINDUS","MFG","THND_PER","Q","2013-Q4",4360.324,
"KOR","EMPINDUS","MFG","THND_PER","Q","2014-Q1",4406.138,
"KOR","EMPINDUS","MFG","THND_PER","Q","2014-Q2",4451.965,
"KOR","EMPINDUS","MFG","THND_PER","Q","2014-Q3",4488.276,
"KOR","EMPINDUS","MFG","THND_PER","Q","2014-Q4",4487.854,
"KOR","EMPINDUS","MFG","THND_PER","Q","2015-Q1",4536.805,
"KOR","EMPINDUS","MFG","THND_PER","Q","2015-Q2",4582.25,
"KOR","EMPINDUS","MFG","THND_PER","Q","2015-Q3",4648.63,
"KOR","EMPINDUS","MFG","THND_PER","Q","2015-Q4",4650.082,
"KOR","EMPINDUS","MFG","THND_PER","Q","2016-Q1",4647.532,
"KOR","EMPINDUS","MFG","THND_PER","Q","2016-Q2",4599.131,
"KOR","EMPINDUS","MFG","THND_PER","Q","2016-Q3",4557.07,
"KOR","EMPINDUS","MFG","THND_PER","Q","2016-Q4",4530.834,
"KOR","EMPINDUS","MFG","THND_PER","Q","2017-Q1",4528.39,
"KOR","EMPINDUS","MFG","THND_PER","Q","2017-Q2",4581.1,
"KOR","EMPINDUS","MFG","THND_PER","Q","2017-Q3",4585.738,
"KOR","EMPINDUS","MFG","THND_PER","Q","2017-Q4",4569.472,
"KOR","EMPINDUS","MFG","THND_PER","Q","2018-Q1",4572.673,
"KOR","EMPINDUS","MFG","THND_PER","Q","2018-Q2",4491.535,
"KOR","EMPINDUS","MFG","THND_PER","Q","2018-Q3",4495.239,
"KOR","EMPINDUS","MFG","THND_PER","Q","2018-Q4",4480.186,
"KOR","EMPINDUS","MFG","THND_PER","Q","2019-Q1",4430.245,
"KOR","EMPINDUS","MFG","THND_PER","Q","2019-Q2",4428.38,
"KOR","EMPINDUS","MFG","THND_PER","Q","2019-Q3",4419.082,
"KOR","EMPINDUS","MFG","THND_PER","Q","2019-Q4",4438.794,
"LUX","EMPINDUS","MFG","THND_PER","Q","2007-Q1",14.5,
"LUX","EMPINDUS","MFG","THND_PER","Q","2007-Q2",16.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2007-Q3",18.1,
"LUX","EMPINDUS","MFG","THND_PER","Q","2007-Q4",14.3,
"LUX","EMPINDUS","MFG","THND_PER","Q","2008-Q1",13.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2008-Q2",12.6,
"LUX","EMPINDUS","MFG","THND_PER","Q","2008-Q3",11.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2008-Q4",12.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2009-Q1",14.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2009-Q2",13.5,
"LUX","EMPINDUS","MFG","THND_PER","Q","2009-Q3",11.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2009-Q4",14.4,
"LUX","EMPINDUS","MFG","THND_PER","Q","2010-Q1",13.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2010-Q2",12.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2010-Q3",10.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2010-Q4",13.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2011-Q1",13.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2011-Q2",13.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2011-Q3",13,
"LUX","EMPINDUS","MFG","THND_PER","Q","2011-Q4",12.3,
"LUX","EMPINDUS","MFG","THND_PER","Q","2012-Q1",14,
"LUX","EMPINDUS","MFG","THND_PER","Q","2012-Q2",12.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2012-Q3",12,
"LUX","EMPINDUS","MFG","THND_PER","Q","2012-Q4",11.5,
"LUX","EMPINDUS","MFG","THND_PER","Q","2013-Q1",10.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2013-Q2",10.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2013-Q3",10.4,
"LUX","EMPINDUS","MFG","THND_PER","Q","2013-Q4",14.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2014-Q1",12.8,
"LUX","EMPINDUS","MFG","THND_PER","Q","2014-Q2",14.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2014-Q3",12.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2014-Q4",12.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2015-Q1",11.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2015-Q2",12.7,
"LUX","EMPINDUS","MFG","THND_PER","Q","2015-Q3",12.3,
"LUX","EMPINDUS","MFG","THND_PER","Q","2015-Q4",11.1,
"LUX","EMPINDUS","MFG","THND_PER","Q","2016-Q1",10.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2016-Q2",11.8,
"LUX","EMPINDUS","MFG","THND_PER","Q","2016-Q3",11.6,
"LUX","EMPINDUS","MFG","THND_PER","Q","2016-Q4",9.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2017-Q1",9.6,
"LUX","EMPINDUS","MFG","THND_PER","Q","2017-Q2",9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2017-Q3",8.9,
"LUX","EMPINDUS","MFG","THND_PER","Q","2017-Q4",9.4,
"LUX","EMPINDUS","MFG","THND_PER","Q","2018-Q1",9.8,
"LUX","EMPINDUS","MFG","THND_PER","Q","2018-Q2",12.6,
"LUX","EMPINDUS","MFG","THND_PER","Q","2018-Q3",11.3,
"LUX","EMPINDUS","MFG","THND_PER","Q","2018-Q4",13.4,
"LUX","EMPINDUS","MFG","THND_PER","Q","2019-Q1",10.1,
"LUX","EMPINDUS","MFG","THND_PER","Q","2019-Q2",11.3,
"LUX","EMPINDUS","MFG","THND_PER","Q","2019-Q3",11.2,
"LUX","EMPINDUS","MFG","THND_PER","Q","2019-Q4",10.8,
"NLD","EMPINDUS","MFG","THND_PER","Q","2000-Q1",1087.519,
"NLD","EMPINDUS","MFG","THND_PER","Q","2000-Q2",1081.307,
"NLD","EMPINDUS","MFG","THND_PER","Q","2000-Q3",1074.697,
"NLD","EMPINDUS","MFG","THND_PER","Q","2000-Q4",1070.277,
"NLD","EMPINDUS","MFG","THND_PER","Q","2001-Q1",1103.22,
"NLD","EMPINDUS","MFG","THND_PER","Q","2001-Q2",1102.877,
"NLD","EMPINDUS","MFG","THND_PER","Q","2001-Q3",1095.115,
"NLD","EMPINDUS","MFG","THND_PER","Q","2001-Q4",1098.488,
"NLD","EMPINDUS","MFG","THND_PER","Q","2002-Q1",1032.501,
"NLD","EMPINDUS","MFG","THND_PER","Q","2002-Q2",1033.439,
"NLD","EMPINDUS","MFG","THND_PER","Q","2002-Q3",1006.502,
"NLD","EMPINDUS","MFG","THND_PER","Q","2002-Q4",1021.457,
"NLD","EMPINDUS","MFG","THND_PER","Q","2003-Q1",1037.151,
"NLD","EMPINDUS","MFG","THND_PER","Q","2003-Q2",1052.189,
"NLD","EMPINDUS","MFG","THND_PER","Q","2003-Q3",1060.574,
"NLD","EMPINDUS","MFG","THND_PER","Q","2003-Q4",1052.086,
"NLD","EMPINDUS","MFG","THND_PER","Q","2004-Q1",1049.207,
"NLD","EMPINDUS","MFG","THND_PER","Q","2004-Q2",1052.126,
"NLD","EMPINDUS","MFG","THND_PER","Q","2004-Q3",1055.9,
"NLD","EMPINDUS","MFG","THND_PER","Q","2004-Q4",1069.366,
"NLD","EMPINDUS","MFG","THND_PER","Q","2005-Q1",1055.767,
"NLD","EMPINDUS","MFG","THND_PER","Q","2005-Q2",1061.556,
"NLD","EMPINDUS","MFG","THND_PER","Q","2005-Q3",1058.09,
"NLD","EMPINDUS","MFG","THND_PER","Q","2005-Q4",1050.486,
"NLD","EMPINDUS","MFG","THND_PER","Q","2006-Q1",1050.807,
"NLD","EMPINDUS","MFG","THND_PER","Q","2006-Q2",1052.418,
"NLD","EMPINDUS","MFG","THND_PER","Q","2006-Q3",1040.049,
"NLD","EMPINDUS","MFG","THND_PER","Q","2006-Q4",1047.426,
"NLD","EMPINDUS","MFG","THND_PER","Q","2007-Q1",1018.185,
"NLD","EMPINDUS","MFG","THND_PER","Q","2007-Q2",1034.1,
"NLD","EMPINDUS","MFG","THND_PER","Q","2007-Q3",1000.376,
"NLD","EMPINDUS","MFG","THND_PER","Q","2007-Q4",1007.438,
"NLD","EMPINDUS","MFG","THND_PER","Q","2008-Q1",939.9515,
"NLD","EMPINDUS","MFG","THND_PER","Q","2008-Q2",944.3473,
"NLD","EMPINDUS","MFG","THND_PER","Q","2008-Q3",902.585,
"NLD","EMPINDUS","MFG","THND_PER","Q","2008-Q4",891.2162,
"NLD","EMPINDUS","MFG","THND_PER","Q","2009-Q1",878.8807,
"NLD","EMPINDUS","MFG","THND_PER","Q","2009-Q2",865.0377,
"NLD","EMPINDUS","MFG","THND_PER","Q","2009-Q3",853.2443,
"NLD","EMPINDUS","MFG","THND_PER","Q","2009-Q4",833.0374,
"NLD","EMPINDUS","MFG","THND_PER","Q","2010-Q1",827.0816,
"NLD","EMPINDUS","MFG","THND_PER","Q","2010-Q2",791.3141,
"NLD","EMPINDUS","MFG","THND_PER","Q","2010-Q3",789.8693,
"NLD","EMPINDUS","MFG","THND_PER","Q","2010-Q4",775.8351,
"NLD","EMPINDUS","MFG","THND_PER","Q","2011-Q1",765.2963,
"NLD","EMPINDUS","MFG","THND_PER","Q","2011-Q2",760.6416,
"NLD","EMPINDUS","MFG","THND_PER","Q","2011-Q3",758.3559,
"NLD","EMPINDUS","MFG","THND_PER","Q","2011-Q4",761.4063,
"NLD","EMPINDUS","MFG","THND_PER","Q","2012-Q1",757.539,
"NLD","EMPINDUS","MFG","THND_PER","Q","2012-Q2",765.593,
"NLD","EMPINDUS","MFG","THND_PER","Q","2012-Q3",774.0632,
"NLD","EMPINDUS","MFG","THND_PER","Q","2012-Q4",772.7047,
"NLD","EMPINDUS","MFG","THND_PER","Q","2013-Q1",763.691,
"NLD","EMPINDUS","MFG","THND_PER","Q","2013-Q2",770.499,
"NLD","EMPINDUS","MFG","THND_PER","Q","2013-Q3",758.7227,
"NLD","EMPINDUS","MFG","THND_PER","Q","2013-Q4",764.9873,
"NLD","EMPINDUS","MFG","THND_PER","Q","2014-Q1",759.8909,
"NLD","EMPINDUS","MFG","THND_PER","Q","2014-Q2",762.2526,
"NLD","EMPINDUS","MFG","THND_PER","Q","2014-Q3",770.9499,
"NLD","EMPINDUS","MFG","THND_PER","Q","2014-Q4",765.2067,
"NLD","EMPINDUS","MFG","THND_PER","Q","2015-Q1",775.8209,
"NLD","EMPINDUS","MFG","THND_PER","Q","2015-Q2",779.5984,
"NLD","EMPINDUS","MFG","THND_PER","Q","2015-Q3",789.2201,
"NLD","EMPINDUS","MFG","THND_PER","Q","2015-Q4",799.9606,
"NLD","EMPINDUS","MFG","THND_PER","Q","2016-Q1",796.2513,
"NLD","EMPINDUS","MFG","THND_PER","Q","2016-Q2",804.447,
"NLD","EMPINDUS","MFG","THND_PER","Q","2016-Q3",805.5349,
"NLD","EMPINDUS","MFG","THND_PER","Q","2016-Q4",802.7668,
"NLD","EMPINDUS","MFG","THND_PER","Q","2017-Q1",796.9767,
"NLD","EMPINDUS","MFG","THND_PER","Q","2017-Q2",799.3392,
"NLD","EMPINDUS","MFG","THND_PER","Q","2017-Q3",798.8532,
"NLD","EMPINDUS","MFG","THND_PER","Q","2017-Q4",807.2308,
"NLD","EMPINDUS","MFG","THND_PER","Q","2018-Q1",808.693,
"NLD","EMPINDUS","MFG","THND_PER","Q","2018-Q2",814.2839,
"NLD","EMPINDUS","MFG","THND_PER","Q","2018-Q3",809.3219,
"NLD","EMPINDUS","MFG","THND_PER","Q","2018-Q4",817.6011,
"NLD","EMPINDUS","MFG","THND_PER","Q","2019-Q1",803.714,
"NLD","EMPINDUS","MFG","THND_PER","Q","2019-Q2",819.1743,
